0.000000, 40.000000, -40.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 40.000000, -40.000000, 0.000000, 0.000000, 0.000000, -1.500000, -0.570796
0.100000, 40.000000, -40.000000, 0.000000, -0.150000, -0.057080, 0.000000, 0.000000
0.200000, 39.985001, -40.000000, -0.005708, -0.150000, -0.057080, 0.000000, 0.000000
0.300000, 39.970001, -39.999916, -0.011416, -0.150000, -0.057080, 0.000000, 0.000000
0.400000, 39.955002, -39.999744, -0.017124, -0.150000, -0.057080, 0.000000, 0.000000
0.500000, 39.940002, -39.999489, -0.022832, -0.150000, -0.057080, 0.000000, 0.000000
0.600000, 39.925007, -39.999146, -0.028540, -0.150000, -0.057080, 0.000000, 0.000000
0.700000, 39.910011, -39.998718, -0.034248, -0.150000, -0.057080, 0.000000, 0.000000
0.800000, 39.895020, -39.998203, -0.039956, -0.150000, -0.057080, 0.000000, 0.000000
0.900000, 39.880032, -39.997604, -0.045664, -0.150000, -0.057080, 0.000000, 0.000000
1.000000, 39.865047, -39.996922, -0.051372, -0.150000, -0.057080, 0.000000, 0.000000
1.100000, 39.850067, -39.996151, -0.057080, -0.150000, -0.057080, 0.000000, 0.000000
1.200000, 39.835091, -39.995296, -0.062788, -0.150000, -0.057080, 0.000000, 0.000000
1.300000, 39.820122, -39.994354, -0.068496, -0.150000, -0.057080, 0.000000, 0.000000
1.400000, 39.805157, -39.993328, -0.074203, -0.150000, -0.057080, 0.000000, 0.000000
1.500000, 39.790199, -39.992214, -0.079911, -0.150000, -0.057080, 0.000000, 0.000000
1.600000, 39.775246, -39.991016, -0.085619, -0.150000, -0.057080, 0.000000, 0.000000
1.700000, 39.760300, -39.989735, -0.091327, -0.150000, -0.057080, 0.000000, 0.000000
1.800000, 39.745361, -39.988365, -0.097035, -0.150000, -0.057080, 0.000000, 0.000000
1.900000, 39.730431, -39.986912, -0.102743, -0.150000, -0.057080, 0.000000, 0.000000
2.000000, 39.715511, -39.985374, -0.108451, -0.150000, -0.057080, 0.000000, 0.000000
2.100000, 39.700600, -39.983749, -0.114159, -0.150000, -0.057080, 0.000000, 0.000000
2.200000, 39.685696, -39.982040, -0.119867, -0.150000, -0.057080, 0.000000, 0.000000
2.300000, 39.670803, -39.980247, -0.125575, -0.150000, -0.057080, 0.000000, 0.000000
2.400000, 39.655922, -39.978371, -0.131283, -0.150000, -0.057080, 0.000000, 0.000000
2.500000, 39.641052, -39.976406, -0.136991, -0.150000, -0.057080, 0.000000, 0.000000
2.600000, 39.626194, -39.974358, -0.142699, -0.150000, -0.057080, 0.000000, 0.000000
2.700000, 39.611347, -39.972225, -0.148407, -0.150000, -0.057080, 0.000000, 0.000000
2.799999, 39.596512, -39.970009, -0.154115, -0.150000, -0.057080, 0.000000, 0.000000
2.899999, 39.581688, -39.967705, -0.159823, -0.150000, -0.057080, 0.000000, 0.000000
2.999999, 39.566879, -39.965317, -0.165531, -0.150000, -0.057080, 0.000000, 0.000000
3.099999, 39.552086, -39.962845, -0.171239, -0.150000, -0.057080, 0.000000, 0.000000
3.199999, 39.537304, -39.960289, -0.176947, -0.150000, -0.057080, 0.000000, 0.000000
3.299999, 39.522537, -39.957649, -0.182655, -0.150000, -0.057080, 0.000000, 0.000000
3.399999, 39.507786, -39.954926, -0.188363, -0.150000, -0.057080, 0.000000, 0.000000
3.499999, 39.493050, -39.952118, -0.194071, -0.150000, -0.057080, 0.000000, 0.000000
3.599999, 39.478333, -39.949226, -0.199779, -0.150000, -0.057080, 0.000000, 0.000000
3.699999, 39.463631, -39.946251, -0.205487, -0.150000, -0.057080, 0.000000, 0.000000
3.799999, 39.448948, -39.943192, -0.211195, -0.150000, -0.057080, 0.000000, 0.000000
3.899998, 39.434280, -39.940048, -0.216903, -0.150000, -0.057080, 0.000000, 0.000000
3.999998, 39.419632, -39.936821, -0.222610, -0.150000, -0.057080, 0.000000, 0.000000
4.099998, 39.405003, -39.933510, -0.228318, -0.150000, -0.057080, 0.000000, 0.000000
4.199998, 39.390392, -39.930115, -0.234026, -0.150000, -0.057080, 0.000000, 0.000000
4.299998, 39.375801, -39.926636, -0.239734, -0.150000, -0.057080, 0.000000, 0.000000
4.399998, 39.361229, -39.923073, -0.245442, -0.150000, -0.057080, 0.000000, 0.000000
4.499998, 39.346680, -39.919430, -0.251150, -0.150000, -0.057080, 0.000000, 0.000000
4.599998, 39.332150, -39.915703, -0.256858, -0.150000, -0.057080, 0.000000, 0.000000
4.699998, 39.317642, -39.911892, -0.262566, -0.150000, -0.057080, 0.000000, 0.000000
4.799998, 39.303158, -39.907997, -0.268274, -0.150000, -0.057080, 0.000000, 0.000000
4.899998, 39.288692, -39.904022, -0.273982, -0.150000, -0.057080, 0.000000, 0.000000
4.999998, 39.274254, -39.899963, -0.279690, -0.150000, -0.057080, 0.000000, 0.000000
5.099998, 39.259838, -39.895821, -0.285398, -0.150000, -0.057080, 0.000000, 0.000000
5.199997, 39.245445, -39.891598, -0.291106, -0.150000, -0.057080, 0.000000, 0.000000
5.299997, 39.231075, -39.887291, -0.296814, -0.150000, -0.057080, 0.000000, 0.000000
5.399997, 39.216732, -39.882904, -0.302522, -0.150000, -0.057080, 0.000000, 0.000000
5.499997, 39.202412, -39.878433, -0.308230, -0.150000, -0.057080, 0.000000, 0.000000
5.599997, 39.188118, -39.873882, -0.313938, -0.150000, -0.057080, 0.000000, 0.000000
5.699997, 39.173851, -39.869251, -0.319646, -0.150000, -0.057080, 0.000000, 0.000000
5.799997, 39.159611, -39.864536, -0.325354, -0.150000, -0.057080, 0.000000, 0.000000
5.899997, 39.145397, -39.859741, -0.331062, -0.150000, -0.057080, 0.000000, 0.000000
5.999997, 39.131210, -39.854866, -0.336770, -0.150000, -0.057080, 0.000000, 0.000000
6.099997, 39.117054, -39.849911, -0.342478, -0.150000, -0.057080, 0.000000, 0.000000
6.199996, 39.102924, -39.844872, -0.348185, -0.150000, -0.057080, 0.000000, 0.000000
6.299996, 39.088825, -39.839752, -0.353893, -0.150000, -0.057080, 0.000000, 0.000000
6.399996, 39.074757, -39.834553, -0.359601, -0.150000, -0.057080, 0.000000, 0.000000
6.499996, 39.060715, -39.829273, -0.365309, -0.150000, -0.057080, 0.000000, 0.000000
6.599996, 39.046703, -39.823914, -0.371017, -0.150000, -0.057080, 0.000000, 0.000000
6.699996, 39.032722, -39.818474, -0.376725, -0.150000, -0.057080, 0.000000, 0.000000
6.799996, 39.018776, -39.812954, -0.382433, -0.150000, -0.057080, 0.000000, 0.000000
6.899996, 39.004860, -39.807358, -0.388141, -0.150000, -0.057080, 0.000000, 0.000000
